Experiment ID	Chip ID	Anatomical entity ID	Anatomical entity name	Stage ID	Stage name	IQRray score	MAS5 percent present	Normalization type	Scan date	Chip type ID	CDF name	Chip type name	IQRray score threshold for the chip type	MAS5 percent present threshold for the chip type	Data source	Data source URL	Bgee normalized data URL	Bgee normalized data file	Bgee raw file URL
GSE3594	GSM82910	UBERON:0001880	bed nucleus of stria terminalis	MmusDv:0000052	8 weeks (mouse)	NA	51.23	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82910	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82910
GSE3594	GSM82911	UBERON:0003040	central gray substance of midbrain	MmusDv:0000052	8 weeks (mouse)	NA	51.07	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82911	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82911
GSE3594	GSM82912	UBERON:0003040	central gray substance of midbrain	MmusDv:0000052	8 weeks (mouse)	NA	46.84	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82912	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82912
GSE3594	GSM82913	UBERON:0001885	dentate gyrus of hippocampal formation	MmusDv:0000052	8 weeks (mouse)	NA	50.26	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82913	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82913
GSE3594	GSM82914	UBERON:0003881	CA1 field of hippocampus	MmusDv:0000052	8 weeks (mouse)	NA	49.9	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82914	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82914
GSE3594	GSM82915	UBERON:0003883	CA3 field of hippocampus	MmusDv:0000052	8 weeks (mouse)	NA	47.42	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82915	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82915
GSE3594	GSM82916	UBERON:0003881	CA1 field of hippocampus	MmusDv:0000052	8 weeks (mouse)	NA	47.59	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82916	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82916
GSE3594	GSM82917	UBERON:0001885	dentate gyrus of hippocampal formation	MmusDv:0000052	8 weeks (mouse)	NA	46.3	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82917	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82917
GSE3594	GSM82918	UBERON:0003883	CA3 field of hippocampus	MmusDv:0000052	8 weeks (mouse)	NA	45.36	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82918	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82918
GSE3594	GSM82919	UBERON:0000988	pons	MmusDv:0000052	8 weeks (mouse)	NA	48.64	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82919	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82919
GSE3594	GSM82920	UBERON:0000988	pons	MmusDv:0000052	8 weeks (mouse)	NA	49.58	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82920	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82920
GSE3594	GSM82921	UBERON:0001896	medulla oblongata	MmusDv:0000052	8 weeks (mouse)	NA	49.31	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82921	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82921
GSE3594	GSM82922	UBERON:0001896	medulla oblongata	MmusDv:0000052	8 weeks (mouse)	NA	47.62	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82922	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82922
GSE3594	GSM82923	UBERON:0002728	entorhinal cortex	MmusDv:0000052	8 weeks (mouse)	NA	50.46	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82923	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82923
GSE3594	GSM82924	UBERON:0002728	entorhinal cortex	MmusDv:0000052	8 weeks (mouse)	NA	44.96	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82924	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82924
GSE3594	GSM82925	UBERON:0006083	perirhinal cortex	MmusDv:0000052	8 weeks (mouse)	NA	41.84	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82925	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82925
GSE3594	GSM82926	UBERON:0006083	perirhinal cortex	MmusDv:0000052	8 weeks (mouse)	NA	43.12	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82926	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82926
GSE3594	GSM82927	UBERON:0000955	brain	MmusDv:0000052	8 weeks (mouse)	NA	48.84	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82927	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82927
GSE3594	GSM82928	UBERON:0000955	brain	MmusDv:0000052	8 weeks (mouse)	NA	51.06	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82928	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82928
GSE3594	GSM82929	UBERON:0001876	amygdala	MmusDv:0000052	8 weeks (mouse)	NA	49.11	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82929	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82929
GSE3594	GSM82930	UBERON:0002435	striatum	MmusDv:0000052	8 weeks (mouse)	NA	50.74	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82930	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82930
GSE3594	GSM82931	UBERON:0002435	striatum	MmusDv:0000052	8 weeks (mouse)	NA	50.55	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82931	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82931
GSE3594	GSM82932	UBERON:0001876	amygdala	MmusDv:0000052	8 weeks (mouse)	NA	50.83	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82932	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82932
GSE3594	GSM82933	UBERON:0001946	inferior colliculus	MmusDv:0000052	8 weeks (mouse)	NA	49.98	MAS5	NA	A-AFFY-6	MG_U74Av2	Affymetrix GeneChip Murine Genome U74Av2	44245.73	26.68	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM82933	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE3594.zip	Mus_musculus_probesets_GSE3594_A-AFFY-6_MAS5.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/mas5_files/GSE3594/GSM82933
