Experiment ID	Chip ID	Anatomical entity ID	Anatomical entity name	Stage ID	Stage name	IQRray score	MAS5 percent present	Normalization type	Scan date	Chip type ID	CDF name	Chip type name	IQRray score threshold for the chip type	MAS5 percent present threshold for the chip type	Data source	Data source URL	Bgee normalized data URL	Bgee normalized data file	Bgee raw file URL
GSE16496	GSM414537	UBERON:0003876	hippocampal field	UBERON:0018241	prime adult stage	136251.23	49.05	gcRMA	09/15/06 18:17:55	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414537	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414537.CEL.gz
GSE16496	GSM414538	UBERON:0003876	hippocampal field	UBERON:0018241	prime adult stage	146221.68	50.75	gcRMA	09/15/06 18:33:35	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414538	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414538.CEL.gz
GSE16496	GSM414539	UBERON:0001885	dentate gyrus of hippocampal formation	UBERON:0018241	prime adult stage	139718.64	47.1	gcRMA	02/06/06 13:33:59	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414539	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414539.CEL.gz
GSE16496	GSM414540	UBERON:0001885	dentate gyrus of hippocampal formation	UBERON:0018241	prime adult stage	134044.5	45.22	gcRMA	02/07/06 14:11:39	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414540	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414540.CEL.gz
GSE16496	GSM414541	UBERON:0002890	anterior amygdaloid area	UBERON:0018241	prime adult stage	140921.45	48.48	gcRMA	07/09/05 19:09:06	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414541	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414541.CEL.gz
GSE16496	GSM414542	UBERON:0002890	anterior amygdaloid area	UBERON:0018241	prime adult stage	138847.55	46.68	gcRMA	07/10/05 18:37:07	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414542	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414542.CEL.gz
GSE16496	GSM414543	UBERON:0001876	amygdala	UBERON:0018241	prime adult stage	129343.18	45.47	gcRMA	02/06/06 17:13:10	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414543	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414543.CEL.gz
GSE16496	GSM414544	UBERON:0001876	amygdala	UBERON:0018241	prime adult stage	132507.45	44.33	gcRMA	02/07/06 17:34:16	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414544	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414544.CEL.gz
GSE16496	GSM414545	UBERON:0001875	globus pallidus	UBERON:0018241	prime adult stage	130903.91	45.91	gcRMA	02/06/06 14:03:01	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414545	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414545.CEL.gz
GSE16496	GSM414546	UBERON:0001875	globus pallidus	UBERON:0018241	prime adult stage	136830.82	46.34	gcRMA	02/07/06 14:27:50	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414546	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414546.CEL.gz
GSE16496	GSM414547	UBERON:0005383	caudate-putamen	UBERON:0018241	prime adult stage	131926.05	44.12	gcRMA	07/09/05 16:47:18	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414547	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414547.CEL.gz
GSE16496	GSM414548	UBERON:0005383	caudate-putamen	UBERON:0018241	prime adult stage	135410.27	43.51	gcRMA	07/10/05 16:01:41	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414548	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414548.CEL.gz
GSE16496	GSM414549	UBERON:0005383	caudate-putamen	UBERON:0018241	prime adult stage	150304.95	49.31	gcRMA	07/09/05 17:11:14	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414549	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414549.CEL.gz
GSE16496	GSM414550	UBERON:0005383	caudate-putamen	UBERON:0018241	prime adult stage	140106.27	47.08	gcRMA	07/10/05 16:44:58	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414550	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414550.CEL.gz
GSE16496	GSM414551	UBERON:0002739	medial dorsal nucleus of thalamus	UBERON:0018241	prime adult stage	137583.73	46.49	gcRMA	02/06/06 14:51:35	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414551	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414551.CEL.gz
GSE16496	GSM414552	UBERON:0002739	medial dorsal nucleus of thalamus	UBERON:0018241	prime adult stage	141115.23	46.37	gcRMA	02/07/06 15:29:40	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414552	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414552.CEL.gz
GSE16496	GSM414553	UBERON:0002308	nucleus of brain	UBERON:0018241	prime adult stage	145689.64	46.4	gcRMA	07/09/05 18:51:39	A-AFFY-45	Mouse430_2	Affymetrix GeneChip Mouse Genome 430 2.0 [Mouse430_2]	120465.97	30.36	GEO	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM414553	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/bgee_v13_1/download/processed_expr_values/affymetrix/Mus_musculus/Mus_musculus_Affymetrix_probesets_GSE16496.zip	Mus_musculus_probesets_GSE16496_A-AFFY-45_gcRMA.tsv	ftp://lausanne.isb-sib.ch/pub/databases/Bgee/affymetrix_data/cel_files/GSE16496/GSM414553.CEL.gz
